"Date","Currency","Currency Pair","Buying","Selling","Mid Rate"
"03 May 2012","US Dollar","USDGHS","1.7827","1.8134","1.7981"
"02 May 2012","US Dollar","USDGHS","1.7745","1.8125","1.7935"
"30 Apr 2012","US Dollar","USDGHS","1.7735","1.8148","1.7942"
"27 Apr 2012","US Dollar","USDGHS","1.7681","1.8072","1.7877"
"26 Apr 2012","US Dollar","USDGHS","1.7654","1.8040","1.7847"
"25 Apr 2012","US Dollar","USDGHS","1.7625","1.8012","1.7819"
"24 Apr 2012","US Dollar","USDGHS","1.7564","1.7933","1.7749"
"23 Apr 2012","US Dollar","USDGHS","1.7470","1.7857","1.7664"
"20 Apr 2012","US Dollar","USDGHS","1.7430","1.7801","1.7616"
"19 Apr 2012","US Dollar","USDGHS","1.7420","1.7786","1.7603"
"18 Apr 2012","US Dollar","USDGHS","1.7384","1.7736","1.7560"
"17 Apr 2012","US Dollar","USDGHS","1.7368","1.7710","1.7539"
"16 Apr 2012","US Dollar","USDGHS","1.7343","1.7674","1.7509"
"13 Apr 2012","US Dollar","USDGHS","1.7320","1.7645","1.7483"
"12 Apr 2012","US Dollar","USDGHS","1.7252","1.7597","1.7425"
"11 Apr 2012","US Dollar","USDGHS","1.7184","1.7535","1.7360"
"10 Apr 2012","US Dollar","USDGHS","1.7157","1.7503","1.7330"
"05 Apr 2012","US Dollar","USDGHS","1.7189","1.7491","1.7340"
"04 Apr 2012","US Dollar","USDGHS","1.7143","1.7488","1.7316"
"03 Apr 2012","US Dollar","USDGHS","1.7131","1.7470","1.7301"
"02 Apr 2012","US Dollar","USDGHS","1.7143","1.7484","1.7314"
"30 Mar 2012","US Dollar","USDGHS","1.7134","1.7479","1.7307"
"29 Mar 2012","US Dollar","USDGHS","1.7122","1.7468","1.7295"
"28 Mar 2012","US Dollar","USDGHS","1.7123","1.7463","1.7293"
"27 Mar 2012","US Dollar","USDGHS","1.7037","1.7370","1.7204"
"26 Mar 2012","US Dollar","USDGHS","1.7005","1.7345","1.7175"
"23 Mar 2012","US Dollar","USDGHS","1.7015","1.7353","1.7184"
"22 Mar 2012","US Dollar","USDGHS","1.6953","1.7283","1.7118"
"21 Mar 2012","US Dollar","USDGHS","1.6905","1.7249","1.7077"
"20 Mar 2012","US Dollar","USDGHS","1.6855","1.7206","1.7031"
"19 Mar 2012","US Dollar","USDGHS","1.6789","1.7125","1.6957"
"16 Mar 2012","US Dollar","USDGHS","1.6757","1.7095","1.6926"
"15 Mar 2012","US Dollar","USDGHS","1.6738","1.7075","1.6907"
"14 Mar 2012","US Dollar","USDGHS","1.6711","1.7035","1.6873"
"13 Mar 2012","US Dollar","USDGHS","1.6688","1.7032","1.6860"
"12 Mar 2012","US Dollar","USDGHS","1.6665","1.7014","1.6840"
"09 Mar 2012","US Dollar","USDGHS","1.6655","1.7000","1.6828"
"08 Mar 2012","US Dollar","USDGHS","1.6642","1.6991","1.6817"
"07 Mar 2012","US Dollar","USDGHS","1.6638","1.6980","1.6809"
"05 Mar 2012","US Dollar","USDGHS","1.6625","1.6976","1.6801"
"02 Mar 2012","US Dollar","USDGHS","1.6606","1.6962","1.6784"
"01 Mar 2012","US Dollar","USDGHS","1.6606","1.6961","1.6784"
"29 Feb 2012","US Dollar","USDGHS","1.6605","1.6958","1.6782"
"28 Feb 2012","US Dollar","USDGHS","1.6609","1.6966","1.6788"
"27 Feb 2012","US Dollar","USDGHS","1.6610","1.6962","1.6786"
"24 Feb 2012","US Dollar","USDGHS","1.6602","1.6958","1.6780"
"23 Feb 2012","US Dollar","USDGHS","1.6602","1.6951","1.6777"
"22 Feb 2012","US Dollar","USDGHS","1.6592","1.6935","1.6764"
"21 Feb 2012","US Dollar","USDGHS","1.6582","1.6931","1.6757"
"20 Feb 2012","US Dollar","USDGHS","1.6578","1.6918","1.6748"
"17 Feb 2012","US Dollar","USDGHS","1.6575","1.6914","1.6745"
"16 Feb 2012","US Dollar","USDGHS","1.6520","1.6875","1.6698"
"15 Feb 2012","US Dollar","USDGHS","1.6502","1.6857","1.6680"
"14 Feb 2012","US Dollar","USDGHS","1.6505","1.6851","1.6678"
"13 Feb 2012","US Dollar","USDGHS","1.6505","1.6848","1.6677"
"10 Feb 2012","US Dollar","USDGHS","1.6472","1.6815","1.6644"
"09 Feb 2012","US Dollar","USDGHS","1.6472","1.6815","1.6644"
"08 Feb 2012","US Dollar","USDGHS","1.6464","1.6807","1.6636"
"07 Feb 2012","US Dollar","USDGHS","1.6458","1.6801","1.6630"
"06 Feb 2012","US Dollar","USDGHS","1.6467","1.6810","1.6639"
"03 Feb 2012","US Dollar","USDGHS","1.6475","1.6819","1.6647"
"02 Feb 2012","US Dollar","USDGHS","1.6475","1.6812","1.6644"
"01 Feb 2012","US Dollar","USDGHS","1.6493","1.6822","1.6658"
"31 Jan 2012","US Dollar","USDGHS","1.6493","1.6822","1.6658"
"30 Jan 2012","US Dollar","USDGHS","1.6516","1.6839","1.6678"
"27 Jan 2012","US Dollar","USDGHS","1.6527","1.6847","1.6687"
"26 Jan 2012","US Dollar","USDGHS","1.6543","1.6886","1.6715"
"25 Jan 2012","US Dollar","USDGHS","1.6486","1.6853","1.6670"
"24 Jan 2012","US Dollar","USDGHS","1.6041","1.6402","1.6222"
"23 Jan 2012","US Dollar","USDGHS","1.5970","1.6301","1.6136"
"20 Jan 2012","US Dollar","USDGHS","1.5800","1.6167","1.5984"
"19 Jan 2012","US Dollar","USDGHS","1.5773","1.6158","1.5966"
"18 Jan 2012","US Dollar","USDGHS","1.5764","1.6131","1.5948"
"17 Jan 2012","US Dollar","USDGHS","1.5755","1.6122","1.5939"
"16 Jan 2012","US Dollar","USDGHS","1.5732","1.6099","1.5916"
"13 Jan 2012","US Dollar","USDGHS","1.5732","1.6099","1.5916"
"12 Jan 2012","US Dollar","USDGHS","1.5710","1.6076","1.5893"
"11 Jan 2012","US Dollar","USDGHS","1.5705","1.6072","1.5889"
"10 Jan 2012","US Dollar","USDGHS","1.5700","1.6067","1.5884"
"09 Jan 2012","US Dollar","USDGHS","1.5700","1.6067","1.5884"
"06 Jan 2012","US Dollar","USDGHS","1.5696","1.6063","1.5880"
"05 Jan 2012","US Dollar","USDGHS","1.5675","1.6042","1.5859"
"04 Jan 2012","US Dollar","USDGHS","1.5657","1.6024","1.5841"
"03 Jan 2012","US Dollar","USDGHS","1.5657","1.6024","1.5841"
"30 Dec 2011","US Dollar","USDGHS","1.5657","1.6024","1.5841"
"29 Dec 2011","US Dollar","USDGHS","1.5657","1.6024","1.5841"
"28 Dec 2011","US Dollar","USDGHS","1.5657","1.6024","1.5841"
"23 Dec 2011","US Dollar","USDGHS","1.5657","1.6024","1.5841"
"22 Dec 2011","US Dollar","USDGHS","1.5657","1.6024","1.5841"
"21 Dec 2011","US Dollar","USDGHS","1.5657","1.6024","1.5841"
"20 Dec 2011","US Dollar","USDGHS","1.5657","1.6024","1.5841"
"19 Dec 2011","US Dollar","USDGHS","1.5657","1.6024","1.5841"
"16 Dec 2011","US Dollar","USDGHS","1.5648","1.6020","1.5834"
"15 Dec 2011","US Dollar","USDGHS","1.5648","1.6020","1.5834"
"14 Dec 2011","US Dollar","USDGHS","1.5626","1.6024","1.5825"
"13 Dec 2011","US Dollar","USDGHS","1.5657","1.6029","1.5843"
"12 Dec 2011","US Dollar","USDGHS","1.5581","1.5914","1.5748"
"09 Dec 2011","US Dollar","USDGHS","1.5576","1.5909","1.5743"
"08 Dec 2011","US Dollar","USDGHS","1.5572","1.5905","1.5739"
"07 Dec 2011","US Dollar","USDGHS","1.5572","1.5905","1.5739"
"06 Dec 2011","US Dollar","USDGHS","1.5585","1.5918","1.5752"
"05 Dec 2011","US Dollar","USDGHS","1.5581","1.5913","1.5747"
"02 Dec 2011","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"01 Dec 2011","US Dollar","USDGHS","1.5581","1.5913","1.5747"
"30 Nov 2011","US Dollar","USDGHS","1.5535","1.5859","1.5697"
"29 Nov 2011","US Dollar","USDGHS","1.5535","1.5818","1.5677"
"28 Nov 2011","US Dollar","USDGHS","1.5535","1.5818","1.5677"
"25 Nov 2011","US Dollar","USDGHS","1.5531","1.5814","1.5673"
"24 Nov 2011","US Dollar","USDGHS","1.5531","1.5814","1.5673"
"23 Nov 2011","US Dollar","USDGHS","1.5440","1.5814","1.5627"
"22 Nov 2011","US Dollar","USDGHS","1.5361","1.5775","1.5568"
"21 Nov 2011","US Dollar","USDGHS","1.5361","1.5775","1.5568"
"18 Nov 2011","US Dollar","USDGHS","1.5361","1.5775","1.5568"
"17 Nov 2011","US Dollar","USDGHS","1.5447","1.5780","1.5614"
"16 Nov 2011","US Dollar","USDGHS","1.5443","1.5775","1.5609"
"15 Nov 2011","US Dollar","USDGHS","1.5434","1.5757","1.5596"
"14 Nov 2011","US Dollar","USDGHS","1.5434","1.5757","1.5596"
"11 Nov 2011","US Dollar","USDGHS","1.5420","1.5753","1.5587"
"10 Nov 2011","US Dollar","USDGHS","1.5415","1.5748","1.5582"
"09 Nov 2011","US Dollar","USDGHS","1.5415","1.5739","1.5577"
"08 Nov 2011","US Dollar","USDGHS","1.5415","1.5739","1.5577"
"04 Nov 2011","US Dollar","USDGHS","1.5415","1.5739","1.5577"
"03 Nov 2011","US Dollar","USDGHS","1.5415","1.5739","1.5577"
"02 Nov 2011","US Dollar","USDGHS","1.5415","1.5739","1.5577"
"01 Nov 2011","US Dollar","USDGHS","1.5415","1.5739","1.5577"
"31 Oct 2011","US Dollar","USDGHS","1.5415","1.5739","1.5577"
"28 Oct 2011","US Dollar","USDGHS","1.5410","1.5726","1.5568"
"27 Oct 2011","US Dollar","USDGHS","1.5413","1.5728","1.5571"
"26 Oct 2011","US Dollar","USDGHS","1.5418","1.5737","1.5578"
"25 Oct 2011","US Dollar","USDGHS","1.5404","1.5746","1.5575"
"24 Oct 2011","US Dollar","USDGHS","1.5365","1.5698","1.5532"
"21 Oct 2011","US Dollar","USDGHS","1.5365","1.5698","1.5532"
"20 Oct 2011","US Dollar","USDGHS","1.5365","1.5698","1.5532"
"19 Oct 2011","US Dollar","USDGHS","1.5365","1.5698","1.5532"
"18 Oct 2011","US Dollar","USDGHS","1.5358","1.5689","1.5524"
"17 Oct 2011","US Dollar","USDGHS","1.5303","1.5652","1.5478"
"14 Oct 2011","US Dollar","USDGHS","1.5303","1.5630","1.5467"
"13 Oct 2011","US Dollar","USDGHS","1.5303","1.5630","1.5467"
"12 Oct 2011","US Dollar","USDGHS","1.5283","1.5620","1.5452"
"11 Oct 2011","US Dollar","USDGHS","1.5283","1.5611","1.5447"
"10 Oct 2011","US Dollar","USDGHS","1.5229","1.5545","1.5387"
"07 Oct 2011","US Dollar","USDGHS","1.5233","1.5550","1.5392"
"06 Oct 2011","US Dollar","USDGHS","1.5229","1.5545","1.5387"
"05 Oct 2011","US Dollar","USDGHS","1.5229","1.5545","1.5387"
"04 Oct 2011","US Dollar","USDGHS","1.5190","1.5501","1.5346"
"03 Oct 2011","US Dollar","USDGHS","1.5183","1.5492","1.5338"
"30 Sep 2011","US Dollar","USDGHS","1.5183","1.5492","1.5338"
"29 Sep 2011","US Dollar","USDGHS","1.5183","1.5496","1.5340"
"28 Sep 2011","US Dollar","USDGHS","1.5169","1.5474","1.5322"
"27 Sep 2011","US Dollar","USDGHS","1.5169","1.5474","1.5322"
"26 Sep 2011","US Dollar","USDGHS","1.5153","1.5460","1.5307"
"23 Sep 2011","US Dollar","USDGHS","1.5133","1.5436","1.5285"
"22 Sep 2011","US Dollar","USDGHS","1.5129","1.5431","1.5280"
"20 Sep 2011","US Dollar","USDGHS","1.5133","1.5436","1.5285"
"19 Sep 2011","US Dollar","USDGHS","1.5133","1.5435","1.5284"
"16 Sep 2011","US Dollar","USDGHS","1.5066","1.5364","1.5215"
"15 Sep 2011","US Dollar","USDGHS","1.5066","1.5364","1.5215"
"14 Sep 2011","US Dollar","USDGHS","1.5057","1.5327","1.5192"
"13 Sep 2011","US Dollar","USDGHS","1.5043","1.5327","1.5185"
"12 Sep 2011","US Dollar","USDGHS","1.5030","1.5314","1.5172"
"09 Sep 2011","US Dollar","USDGHS","1.5020","1.5305","1.5163"
"08 Sep 2011","US Dollar","USDGHS","1.5020","1.5305","1.5163"
"07 Sep 2011","US Dollar","USDGHS","1.5016","1.5300","1.5158"
"06 Sep 2011","US Dollar","USDGHS","1.5016","1.5300","1.5158"
"05 Sep 2011","US Dollar","USDGHS","1.4993","1.5278","1.5136"
"02 Sep 2011","US Dollar","USDGHS","1.4993","1.5278","1.5136"
"01 Sep 2011","US Dollar","USDGHS","1.4993","1.5278","1.5136"
"30 Aug 2011","US Dollar","USDGHS","1.4988","1.5274","1.5131"
"29 Aug 2011","US Dollar","USDGHS","1.4988","1.5274","1.5131"
"26 Aug 2011","US Dollar","USDGHS","1.4988","1.5290","1.5139"
"25 Aug 2011","US Dollar","USDGHS","1.4993","1.5291","1.5142"
"24 Aug 2011","US Dollar","USDGHS","1.4991","1.5290","1.5141"
"23 Aug 2011","US Dollar","USDGHS","1.4955","1.5280","1.5118"
"22 Aug 2011","US Dollar","USDGHS","1.4966","1.5266","1.5116"
"19 Aug 2011","US Dollar","USDGHS","1.4966","1.5266","1.5116"
"18 Aug 2011","US Dollar","USDGHS","1.4962","1.5254","1.5108"
"17 Aug 2011","US Dollar","USDGHS","1.4962","1.5254","1.5108"
"16 Aug 2011","US Dollar","USDGHS","1.4932","1.5238","1.5085"
"15 Aug 2011","US Dollar","USDGHS","1.4932","1.5238","1.5085"
"12 Aug 2011","US Dollar","USDGHS","1.4932","1.5238","1.5085"
"11 Aug 2011","US Dollar","USDGHS","1.4932","1.5238","1.5085"
"10 Aug 2011","US Dollar","USDGHS","1.4928","1.5229","1.5079"
"09 Aug 2011","US Dollar","USDGHS","1.4928","1.5224","1.5076"
"08 Aug 2011","US Dollar","USDGHS","1.4928","1.5224","1.5076"
"05 Aug 2011","US Dollar","USDGHS","1.4928","1.5224","1.5076"
"04 Aug 2011","US Dollar","USDGHS","1.4927","1.5224","1.5076"
"03 Aug 2011","US Dollar","USDGHS","1.4928","1.5224","1.5076"
"02 Aug 2011","US Dollar","USDGHS","1.4930","1.5220","1.5075"
"01 Aug 2011","US Dollar","USDGHS","1.4929","1.5220","1.5075"
"29 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"28 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"27 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"26 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"25 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"22 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"21 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"20 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"19 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"18 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"15 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"14 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"13 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"12 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"11 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"08 Jul 2011","US Dollar","USDGHS","1.4930","1.5229","1.5080"
"07 Jul 2011","US Dollar","USDGHS","1.4930","1.5222","1.5076"
"06 Jul 2011","US Dollar","USDGHS","1.4961","1.5213","1.5087"
"05 Jul 2011","US Dollar","USDGHS","1.4961","1.5213","1.5087"
"04 Jul 2011","US Dollar","USDGHS","1.4961","1.5213","1.5087"
"30 Jun 2011","US Dollar","USDGHS","1.4925","1.5224","1.5075"
"29 Jun 2011","US Dollar","USDGHS","1.4925","1.5224","1.5075"
"28 Jun 2011","US Dollar","USDGHS","1.4925","1.5224","1.5075"
"27 Jun 2011","US Dollar","USDGHS","1.4925","1.5224","1.5075"
"24 Jun 2011","US Dollar","USDGHS","1.4925","1.5224","1.5075"
"23 Jun 2011","US Dollar","USDGHS","1.4925","1.5224","1.5075"
"22 Jun 2011","US Dollar","USDGHS","1.4925","1.5224","1.5075"
"21 Jun 2011","US Dollar","USDGHS","1.4925","1.5224","1.5075"
"20 Jun 2011","US Dollar","USDGHS","1.4925","1.5224","1.5075"
"17 Jun 2011","US Dollar","USDGHS","1.4920","1.5222","1.5071"
"16 Jun 2011","US Dollar","USDGHS","1.4912","1.5217","1.5065"
"15 Jun 2011","US Dollar","USDGHS","1.4912","1.5217","1.5065"
"14 Jun 2011","US Dollar","USDGHS","1.4894","1.5215","1.5055"
"13 Jun 2011","US Dollar","USDGHS","1.4894","1.5215","1.5055"
"10 Jun 2011","US Dollar","USDGHS","1.4894","1.5215","1.5055"
"09 Jun 2011","US Dollar","USDGHS","1.4894","1.5216","1.5055"
"08 Jun 2011","US Dollar","USDGHS","1.4894","1.5215","1.5055"
"07 Jun 2011","US Dollar","USDGHS","1.4894","1.5215","1.5055"
"06 Jun 2011","US Dollar","USDGHS","1.4893","1.5215","1.5054"
"03 Jun 2011","US Dollar","USDGHS","1.4893","1.5215","1.5054"
"02 Jun 2011","US Dollar","USDGHS","1.4892","1.5212","1.5052"
"01 Jun 2011","US Dollar","USDGHS","1.4888","1.5211","1.5050"
"31 May 2011","US Dollar","USDGHS","1.4887","1.5210","1.5049"
"30 May 2011","US Dollar","USDGHS","1.4888","1.5210","1.5049"
"27 May 2011","US Dollar","USDGHS","1.4894","1.5215","1.5055"
"26 May 2011","US Dollar","USDGHS","1.4894","1.5215","1.5055"
"24 May 2011","US Dollar","USDGHS","1.4898","1.5218","1.5058"
"23 May 2011","US Dollar","USDGHS","1.4898","1.5218","1.5058"
"20 May 2011","US Dollar","USDGHS","1.4891","1.5210","1.5051"
"19 May 2011","US Dollar","USDGHS","1.4891","1.5210","1.5051"
"18 May 2011","US Dollar","USDGHS","1.4891","1.5210","1.5051"
"17 May 2011","US Dollar","USDGHS","1.4900","1.5242","1.5071"
"16 May 2011","US Dollar","USDGHS","1.4900","1.5242","1.5071"
"13 May 2011","US Dollar","USDGHS","1.4900","1.5242","1.5071"
"12 May 2011","US Dollar","USDGHS","1.4900","1.5242","1.5071"
"11 May 2011","US Dollar","USDGHS","1.4900","1.5242","1.5071"
"10 May 2011","US Dollar","USDGHS","1.4900","1.5242","1.5071"
"09 May 2011","US Dollar","USDGHS","1.4900","1.5242","1.5071"
"06 May 2011","US Dollar","USDGHS","1.4911","1.5253","1.5082"
"05 May 2011","US Dollar","USDGHS","1.4900","1.5243","1.5072"
"04 May 2011","US Dollar","USDGHS","1.4906","1.5264","1.5085"
"03 May 2011","US Dollar","USDGHS","1.4930","1.5277","1.5104"
"29 Apr 2011","US Dollar","USDGHS","1.5010","1.5281","1.5146"
"28 Apr 2011","US Dollar","USDGHS","1.4939","1.5374","1.5157"
"27 Apr 2011","US Dollar","USDGHS","1.4962","1.5392","1.5177"
"26 Apr 2011","US Dollar","USDGHS","1.4965","1.5395","1.5180"
"21 Apr 2011","US Dollar","USDGHS","1.4977","1.5406","1.5192"
"20 Apr 2011","US Dollar","USDGHS","1.4977","1.5406","1.5192"
"19 Apr 2011","US Dollar","USDGHS","1.4975","1.5404","1.5190"
"18 Apr 2011","US Dollar","USDGHS","1.4929","1.5404","1.5167"
"15 Apr 2011","US Dollar","USDGHS","1.4933","1.5381","1.5157"
"14 Apr 2011","US Dollar","USDGHS","1.4981","1.5383","1.5182"
"13 Apr 2011","US Dollar","USDGHS","1.4981","1.5383","1.5182"
"12 Apr 2011","US Dollar","USDGHS","1.4981","1.5389","1.5185"
"11 Apr 2011","US Dollar","USDGHS","1.4986","1.5392","1.5189"
